transaction_id,user_id,merchant_id,amount,status,payment_method,timestamp,churn_label
tx_5812,user_2491,m_46,113.59,success,wallet,2025-10-20 22:19:00.328527,1
tx_5813,user_1350,m_78,151.0,success,wallet,2025-10-29 17:35:30.328527,0
tx_5814,user_2808,m_165,69.5,success,upi,2025-11-12 06:17:46.328527,0
tx_5815,user_226,m_148,45.23,success,wallet,2025-10-28 04:10:20.328527,0
tx_5816,user_47,m_141,56.57,success,upi,2025-12-10 12:25:47.328527,1
tx_5817,user_3089,m_129,49.17,success,upi,2025-11-03 08:21:26.328527,1
tx_5818,user_2959,m_199,321.85,success,card,2025-12-08 01:40:54.328527,0
tx_5819,user_1462,m_126,146.14,success,wallet,2025-10-16 09:36:20.328527,0
tx_5820,user_1830,m_108,23.33,success,upi,2025-12-16 04:52:28.328527,1
tx_5821,user_186,m_118,48.48,success,card,2025-12-06 14:40:49.328527,1
tx_5822,user_2392,m_197,78.53,success,card,2025-11-19 23:45:14.328527,1
tx_5823,user_2271,m_100,94.93,success,card,2025-11-02 17:10:34.328527,0
tx_5824,user_2877,m_160,63.15,success,wallet,2025-11-26 21:12:14.328527,0
tx_5825,user_2535,m_5,166.14,success,card,2025-11-04 00:28:37.328527,1
tx_5826,user_1932,m_125,145.93,success,card,2025-12-11 12:34:45.328527,0
tx_5827,user_2924,m_102,70.35,success,card,2025-10-15 11:12:56.328527,0
tx_5828,user_848,m_36,192.71,success,wallet,2025-10-09 22:10:55.328527,1
tx_5829,user_2032,m_141,139.07,success,upi,2025-11-11 03:09:58.328527,1
tx_5830,user_1252,m_36,150.77,success,card,2025-11-22 17:42:14.328527,0
tx_5831,user_1413,m_7,313.27,success,card,2025-10-19 10:49:48.328527,0
tx_5832,user_978,m_76,30.99,success,card,2025-10-15 02:38:45.328527,0
tx_5833,user_1612,m_140,31.15,success,card,2025-11-09 05:14:31.328527,1
tx_5834,user_1016,m_39,219.78,success,card,2025-12-11 14:23:59.328527,0
tx_5835,user_2235,m_106,147.94,success,card,2025-12-04 13:00:53.328527,0
tx_5836,user_1881,m_91,261.11,success,card,2025-12-17 10:11:58.328527,0
tx_5837,user_269,m_185,6.52,success,card,2025-12-17 23:02:43.328527,0
tx_5838,user_1630,m_17,98.82,success,card,2025-11-24 19:46:43.328527,0
tx_5839,user_309,m_56,15.62,success,wallet,2025-12-08 09:09:34.328527,1
tx_5840,user_3203,m_82,70.1,success,card,2025-11-01 12:22:00.328527,1
tx_5841,user_2043,m_165,16.93,success,card,2025-10-05 11:37:54.328527,1
tx_5842,user_1574,m_31,13.71,failed,card,2025-10-02 09:47:44.328527,1
tx_5843,user_1095,m_193,1.22,success,card,2025-12-28 22:11:26.328527,0
tx_5844,user_2892,m_24,99.49,success,card,2025-10-26 22:57:27.328527,1
tx_5845,user_1695,m_185,44.48,failed,card,2025-10-25 23:08:26.328527,1
tx_5846,user_3258,m_32,11.11,success,upi,2025-12-22 14:38:42.328527,1
tx_5847,user_2533,m_87,38.98,success,card,2025-11-08 15:50:06.328527,0
tx_5848,user_3262,m_193,18.51,success,card,2025-10-10 23:01:42.328527,0
tx_5849,user_1445,m_157,284.21,success,wallet,2025-10-07 18:51:58.328527,0
tx_5850,user_2167,m_103,38.57,success,card,2025-12-24 23:13:23.328527,1
tx_5851,user_219,m_33,40.64,success,upi,2025-11-21 05:19:58.328527,0
tx_5852,user_52,m_101,183.17,success,card,2025-12-09 19:24:44.328527,1
tx_5853,user_1757,m_126,104.34,success,card,2025-10-29 06:23:18.328527,1
tx_5854,user_1474,m_68,123.85,success,card,2025-10-29 13:38:11.328527,1
tx_5855,user_1666,m_175,101.06,success,card,2025-10-13 04:55:56.328527,0
tx_5856,user_1260,m_39,292.24,success,wallet,2025-12-13 06:04:14.328527,0
tx_5857,user_2805,m_178,23.19,success,card,2025-12-02 09:40:58.328527,0
tx_5858,user_2785,m_79,451.34,success,card,2025-12-12 11:32:16.328527,0
tx_5859,user_719,m_140,177.76,failed,upi,2025-10-17 18:24:11.328527,0
tx_5860,user_405,m_30,88.91,success,card,2025-11-02 17:36:23.328527,0
tx_5861,user_2655,m_115,108.58,success,upi,2025-12-03 19:16:12.328527,1
tx_5862,user_3068,m_166,104.65,failed,card,2025-12-22 18:27:02.328527,0
tx_5863,user_2469,m_62,6.02,failed,upi,2025-12-03 10:48:07.328527,0
tx_5864,user_2759,m_47,24.59,success,upi,2025-12-04 17:11:33.328527,0
tx_5865,user_2294,m_86,325.63,success,card,2025-11-03 15:40:34.328527,0
tx_5866,user_71,m_47,76.44,failed,card,2025-11-11 06:36:15.328527,1
tx_5867,user_1853,m_60,47.54,success,card,2025-11-06 13:42:40.328527,0
tx_5868,user_2232,m_139,143.56,success,card,2025-12-29 11:44:25.328527,0
tx_5869,user_2053,m_77,74.34,success,card,2025-10-18 04:45:30.328527,0
tx_5870,user_1229,m_183,1.33,success,wallet,2025-10-31 11:31:48.328527,1
tx_5871,user_1567,m_17,133.27,success,card,2025-10-31 17:54:51.328527,0
tx_5872,user_2953,m_154,131.76,success,card,2025-12-13 16:18:17.328527,0
tx_5873,user_386,m_27,18.05,success,card,2025-11-02 13:09:06.328527,1
tx_5874,user_1791,m_79,313.87,success,card,2025-12-24 02:30:59.328527,0
tx_5875,user_698,m_179,25.35,success,card,2025-10-27 21:36:17.328527,0
tx_5876,user_3147,m_15,61.2,success,card,2025-11-01 03:10:34.328527,0
tx_5877,user_1200,m_76,12.19,success,card,2025-12-23 07:39:04.328527,1
tx_5878,user_826,m_185,92.45,success,card,2025-10-05 00:56:05.328527,1
tx_5879,user_1822,m_136,47.07,success,upi,2025-12-14 22:22:56.328527,1
tx_5880,user_348,m_25,43.57,failed,wallet,2025-12-18 16:43:55.328527,1
tx_5881,user_1278,m_27,175.43,success,card,2025-12-05 10:03:36.328527,1
tx_5882,user_307,m_104,0.96,success,upi,2025-12-03 22:46:10.328527,0
tx_5883,user_1150,m_76,159.92,success,card,2025-12-03 13:43:11.328527,1
tx_5884,user_1960,m_163,84.73,success,upi,2025-11-19 02:21:53.328527,1
tx_5885,user_2334,m_8,427.58,success,card,2025-10-02 23:28:44.328527,0
tx_5886,user_765,m_174,89.02,success,upi,2025-10-20 04:44:43.328527,0
tx_5887,user_724,m_50,5.7,success,upi,2025-10-30 05:48:11.328527,1
tx_5888,user_2809,m_75,5.2,success,upi,2025-12-23 23:21:05.328527,0
tx_5889,user_1619,m_121,214.69,success,upi,2025-10-30 01:51:53.328527,1
tx_5890,user_382,m_184,184.02,success,card,2025-12-04 11:06:29.328527,1
tx_5891,user_2435,m_31,42.45,success,card,2025-11-26 06:52:47.328527,1
tx_5892,user_524,m_194,96.24,success,upi,2025-11-01 16:06:57.328527,1
tx_5893,user_2686,m_56,67.25,success,card,2025-10-05 08:43:27.328527,0
tx_5894,user_2985,m_53,341.62,success,card,2025-10-04 03:11:23.328527,0
tx_5895,user_275,m_115,299.5,failed,card,2025-12-02 21:22:10.328527,1
tx_5896,user_2547,m_143,412.52,success,upi,2025-12-15 23:38:21.328527,0
tx_5897,user_2764,m_61,201.33,success,card,2025-12-24 12:43:37.328527,1
tx_5898,user_336,m_83,240.3,success,upi,2025-12-25 15:31:42.328527,1
tx_5899,user_1973,m_55,24.5,success,upi,2025-12-02 15:50:11.328527,1
tx_5900,user_2979,m_22,177.79,success,card,2025-10-18 02:40:29.328527,0
tx_5901,user_480,m_16,123.39,success,card,2025-12-25 07:43:57.328527,1
tx_5902,user_910,m_165,329.11,success,wallet,2025-10-18 17:20:09.328527,1
tx_5903,user_1996,m_199,84.69,success,upi,2025-12-21 20:52:16.328527,0
tx_5904,user_3129,m_157,8.9,success,card,2025-11-22 08:11:29.328527,0
tx_5905,user_1351,m_185,90.98,success,card,2025-11-18 18:38:59.328527,1
tx_5906,user_2033,m_77,116.02,success,card,2025-10-25 00:03:20.328527,1
tx_5907,user_1754,m_21,24.89,success,card,2025-10-18 01:15:10.328527,1
tx_5908,user_108,m_107,50.11,success,card,2025-10-27 23:55:15.328527,0
tx_5909,user_327,m_16,91.26,success,wallet,2025-11-18 04:50:06.328527,0
tx_5910,user_1799,m_14,46.86,success,wallet,2025-10-24 15:52:27.328527,0
tx_5911,user_314,m_113,46.99,success,upi,2025-11-02 18:00:21.328527,0
tx_5912,user_1134,m_47,14.28,success,card,2025-10-30 20:41:14.328527,0
tx_5913,user_2746,m_159,282.59,success,card,2025-11-24 19:03:41.328527,1
tx_5914,user_780,m_112,138.83,success,card,2025-12-29 19:52:41.328527,0
tx_5915,user_3300,m_167,0.12,success,upi,2025-11-16 01:13:02.328527,1
tx_5916,user_1520,m_96,145.08,success,card,2025-10-15 21:46:05.328527,1
tx_5917,user_155,m_184,134.63,success,upi,2025-12-27 17:01:29.328527,0
tx_5918,user_1496,m_185,0.98,failed,upi,2025-11-03 12:00:59.328527,0
tx_5919,user_1724,m_90,46.14,success,upi,2025-12-23 00:42:37.328527,0
tx_5920,user_886,m_15,93.33,success,card,2025-12-23 17:51:32.328527,0
tx_5921,user_3073,m_155,60.29,success,upi,2025-11-15 11:14:29.328527,1
tx_5922,user_2805,m_97,150.5,success,card,2025-12-18 02:08:06.328527,0
tx_5923,user_721,m_110,55.42,success,upi,2025-12-30 16:01:36.328527,0
tx_5924,user_912,m_0,16.71,success,card,2025-10-03 08:06:17.328527,1
tx_5925,user_870,m_40,374.72,success,card,2025-12-06 19:58:03.328527,0
tx_5926,user_12,m_47,27.71,success,card,2025-11-17 19:13:53.328527,1
tx_5927,user_2655,m_158,126.48,success,card,2025-11-15 18:30:25.328527,1
tx_5928,user_497,m_163,15.45,success,wallet,2025-10-04 19:55:49.328527,0
tx_5929,user_1756,m_107,39.9,success,card,2025-11-14 17:38:05.328527,0
tx_5930,user_2285,m_160,58.34,success,wallet,2025-10-05 18:24:09.328527,0
tx_5931,user_1117,m_160,21.35,success,card,2025-12-25 23:46:22.328527,1
tx_5932,user_2828,m_102,59.78,success,card,2025-11-24 18:57:52.328527,0
tx_5933,user_1194,m_127,17.1,success,card,2025-10-13 13:16:50.328527,0
tx_5934,user_2004,m_150,81.87,success,card,2025-11-02 20:09:51.328527,1
tx_5935,user_2653,m_187,108.98,success,upi,2025-12-26 18:02:38.328527,1
tx_5936,user_2708,m_29,6.45,success,card,2025-11-09 02:20:38.328527,0
tx_5937,user_1647,m_44,204.9,success,upi,2025-11-28 06:51:00.328527,0
tx_5938,user_1590,m_79,20.47,success,card,2025-11-19 05:09:43.328527,0
tx_5939,user_2896,m_38,25.54,success,card,2025-10-08 23:39:11.328527,0
tx_5940,user_2983,m_44,108.28,success,card,2025-10-06 03:29:13.328527,0
tx_5941,user_1490,m_77,63.25,success,upi,2025-11-04 03:42:00.328527,1
tx_5942,user_2675,m_80,69.19,success,upi,2025-12-10 10:54:54.328527,0
tx_5943,user_142,m_139,13.71,success,card,2025-10-20 06:36:38.328527,0
tx_5944,user_1224,m_92,163.85,success,card,2025-10-29 02:54:34.328527,0
tx_5945,user_3251,m_31,95.99,success,upi,2025-11-03 15:38:55.328527,1
tx_5946,user_2761,m_183,14.55,success,wallet,2025-12-30 02:50:31.328527,0
tx_5947,user_2526,m_23,46.84,success,card,2025-11-05 14:24:14.328527,1
tx_5948,user_564,m_115,166.29,success,upi,2025-12-24 22:26:47.328527,1
tx_5949,user_2518,m_12,84.02,success,card,2025-12-29 19:04:18.328527,0
tx_5950,user_2431,m_147,11.5,failed,card,2025-12-30 09:08:46.328527,0
tx_5951,user_1715,m_78,46.65,success,wallet,2025-11-12 09:16:21.328527,0
tx_5952,user_2973,m_55,27.8,success,upi,2025-11-09 11:10:03.328527,0
tx_5953,user_416,m_52,72.87,success,upi,2025-10-14 08:23:14.328527,0
tx_5954,user_1848,m_67,185.38,success,card,2025-11-28 20:58:36.328527,1
tx_5955,user_2355,m_181,57.32,success,card,2025-10-03 02:06:17.328527,1
tx_5956,user_2696,m_33,56.8,success,upi,2025-10-31 09:17:17.328527,1
tx_5957,user_1717,m_27,235.76,success,wallet,2025-10-14 02:21:27.328527,0
tx_5958,user_1390,m_49,85.85,success,upi,2025-11-07 12:19:58.328527,0
tx_5959,user_3072,m_129,83.52,success,card,2025-10-25 18:21:30.328527,1
tx_5960,user_1067,m_110,30.37,success,card,2025-10-28 07:20:43.328527,0
tx_5961,user_2786,m_93,93.58,success,card,2025-12-30 01:01:31.328527,0
tx_5962,user_1866,m_153,85.78,success,card,2025-11-30 16:50:11.328527,1
tx_5963,user_1121,m_178,50.56,success,card,2025-10-11 17:26:56.328527,1
tx_5964,user_1288,m_46,467.73,failed,card,2025-11-06 04:13:50.328527,1
tx_5965,user_1806,m_25,213.61,success,upi,2025-11-07 01:17:46.328527,0
tx_5966,user_2187,m_83,138.46,success,upi,2025-12-22 21:18:46.328527,0
tx_5967,user_1504,m_105,77.08,success,upi,2025-11-30 22:33:33.328527,0
tx_5968,user_3308,m_91,62.0,success,wallet,2025-12-13 02:12:02.328527,0
tx_5969,user_3021,m_119,20.44,success,card,2025-11-03 17:37:30.328527,1
tx_5970,user_1016,m_74,36.49,success,upi,2025-12-13 12:35:35.328527,0
tx_5971,user_952,m_121,148.7,success,upi,2025-12-05 17:41:07.328527,0
tx_5972,user_2951,m_188,60.47,success,wallet,2025-12-07 13:10:02.328527,1
tx_5973,user_71,m_150,213.94,success,card,2025-11-22 10:48:35.328527,1
tx_5974,user_1690,m_164,16.01,success,card,2025-11-20 09:25:36.328527,1
tx_5975,user_3261,m_40,71.0,success,upi,2025-12-22 14:30:07.328527,0
tx_5976,user_1291,m_51,104.12,success,wallet,2025-12-10 20:57:28.328527,0
tx_5977,user_1344,m_81,72.74,success,upi,2025-10-03 02:59:25.328527,0
tx_5978,user_2154,m_176,220.03,success,upi,2025-10-19 22:43:12.328527,0
tx_5979,user_3303,m_154,456.24,success,card,2025-10-05 23:31:32.328527,0
tx_5980,user_3113,m_133,12.31,success,upi,2025-10-16 05:19:12.328527,0
tx_5981,user_882,m_73,13.92,success,upi,2025-10-25 20:55:38.328527,1
tx_5982,user_138,m_65,13.96,success,upi,2025-12-27 14:32:38.328527,0
tx_5983,user_2662,m_23,114.31,success,upi,2025-12-23 20:44:43.328527,0
tx_5984,user_2910,m_165,46.63,success,card,2025-10-17 09:26:15.328527,0
tx_5985,user_2320,m_27,132.17,success,upi,2025-12-26 08:23:19.328527,0
tx_5986,user_1504,m_155,52.0,success,card,2025-11-08 22:24:47.328527,0
tx_5987,user_2463,m_116,98.78,success,wallet,2025-11-07 19:56:54.328527,0
tx_5988,user_2553,m_113,146.91,success,upi,2025-11-22 23:11:23.328527,1
tx_5989,user_732,m_193,79.46,success,upi,2025-10-05 06:31:36.328527,0
tx_5990,user_1748,m_60,77.55,success,wallet,2025-11-10 13:43:09.328527,0
tx_5991,user_423,m_173,9.24,success,card,2025-10-26 14:41:56.328527,0
tx_5992,user_1591,m_68,52.9,success,card,2025-12-02 15:16:57.328527,0
tx_5993,user_389,m_113,78.92,success,upi,2025-10-11 04:50:34.328527,1
tx_5994,user_341,m_74,61.99,success,card,2025-12-11 08:00:21.328527,0
tx_5995,user_945,m_170,231.04,failed,card,2025-11-29 12:08:15.328527,0
tx_5996,user_613,m_58,237.01,success,upi,2025-10-23 20:35:22.328527,0
tx_5997,user_492,m_129,172.55,success,card,2025-12-10 01:16:32.328527,0
tx_5998,user_191,m_14,47.05,success,card,2025-11-10 08:49:24.328527,0
tx_5999,user_498,m_104,126.34,success,card,2025-11-13 01:44:51.328527,1
tx_6000,user_821,m_164,50.3,success,card,2025-10-14 18:22:04.328527,0
tx_6001,user_1735,m_198,26.47,success,card,2025-12-29 19:03:05.328527,1
tx_6002,user_1256,m_147,41.99,success,card,2025-10-14 21:52:44.328527,0
tx_6003,user_1968,m_97,7.36,success,upi,2025-10-20 10:26:51.328527,1
tx_6004,user_226,m_34,40.31,success,card,2025-12-01 07:43:19.328527,0
tx_6005,user_1394,m_161,61.76,success,card,2025-10-02 12:49:08.328527,0
tx_6006,user_2186,m_30,311.18,success,card,2025-11-28 16:41:04.328527,0
tx_6007,user_2903,m_126,37.6,success,upi,2025-10-19 03:36:05.328527,0
tx_6008,user_816,m_18,232.74,success,card,2025-11-15 01:17:29.328527,0
tx_6009,user_3220,m_195,25.99,success,card,2025-12-19 11:49:49.328527,0
tx_6010,user_3186,m_23,21.19,success,wallet,2025-12-01 07:16:23.328527,0
tx_6011,user_1473,m_83,73.19,success,card,2025-11-02 23:39:36.328527,0
tx_6012,user_1086,m_166,111.63,success,card,2025-11-21 20:13:06.328527,1
tx_6013,user_103,m_91,4.53,success,upi,2025-12-28 03:05:25.328527,1
tx_6014,user_1874,m_181,24.98,success,card,2025-12-02 12:17:50.328527,0
tx_6015,user_870,m_166,60.82,failed,card,2025-10-02 15:09:03.328527,0
tx_6016,user_667,m_144,40.2,success,card,2025-11-22 22:05:29.328527,0
tx_6017,user_2042,m_146,124.7,success,wallet,2025-12-20 21:07:53.328527,1
tx_6018,user_272,m_117,71.57,success,wallet,2025-11-25 21:23:42.328527,0
tx_6019,user_1029,m_175,17.48,success,card,2025-12-29 09:33:18.328527,1
tx_6020,user_3218,m_162,224.87,success,card,2025-10-13 16:52:24.328527,0
tx_6021,user_2231,m_159,34.66,success,card,2025-12-12 15:40:38.328527,0
tx_6022,user_1051,m_174,131.35,success,upi,2025-11-28 08:21:35.328527,0
tx_6023,user_1573,m_46,151.37,success,card,2025-12-14 07:05:09.328527,0
tx_6024,user_3190,m_191,330.11,success,card,2025-11-03 05:39:02.328527,1
tx_6025,user_292,m_173,69.02,success,upi,2025-12-27 03:47:27.328527,0
tx_6026,user_3315,m_102,95.67,success,card,2025-12-16 00:03:06.328527,0
tx_6027,user_3289,m_120,40.78,success,card,2025-11-27 16:03:58.328527,0
tx_6028,user_2224,m_162,113.38,success,upi,2025-10-30 19:11:38.328527,1
tx_6029,user_2105,m_93,62.25,success,upi,2025-11-10 17:37:40.328527,0
tx_6030,user_1292,m_144,57.56,success,upi,2025-11-12 13:25:33.328527,0
tx_6031,user_307,m_41,193.43,success,wallet,2025-10-08 01:41:05.328527,0
tx_6032,user_976,m_110,5.15,success,card,2025-11-19 01:23:25.328527,0
tx_6033,user_3176,m_28,213.68,success,card,2025-10-13 21:23:16.328527,1
tx_6034,user_1251,m_197,191.1,success,card,2025-11-29 01:29:02.328527,1
tx_6035,user_1270,m_123,70.6,success,card,2025-12-26 08:48:17.328527,0
tx_6036,user_2747,m_16,67.37,success,card,2025-12-19 13:31:01.328527,0
tx_6037,user_1517,m_13,44.91,success,card,2025-12-19 18:36:41.328527,0
tx_6038,user_2130,m_151,514.54,success,card,2025-11-30 13:52:10.328527,1
tx_6039,user_1209,m_184,11.78,success,card,2025-12-23 01:42:24.328527,0
tx_6040,user_2299,m_49,89.21,success,card,2025-11-30 01:19:17.328527,0
tx_6041,user_1378,m_56,114.47,success,card,2025-11-03 19:42:45.328527,1
tx_6042,user_1773,m_188,272.31,success,upi,2025-10-29 03:40:02.328527,1
tx_6043,user_1719,m_103,151.51,success,card,2025-10-21 10:05:31.328527,0
tx_6044,user_2042,m_38,103.24,success,card,2025-11-09 08:38:56.328527,1
tx_6045,user_795,m_182,12.42,success,wallet,2025-11-17 14:31:29.328527,1
tx_6046,user_896,m_95,46.8,success,upi,2025-12-20 06:27:38.328527,1
tx_6047,user_1961,m_35,14.95,success,card,2025-10-06 19:14:56.328527,0
tx_6048,user_209,m_113,213.04,failed,card,2025-11-23 19:20:58.328527,0
tx_6049,user_2863,m_36,138.48,success,upi,2025-12-17 14:31:27.328527,1
tx_6050,user_2656,m_13,141.69,success,card,2025-10-02 23:25:33.328527,0
tx_6051,user_2494,m_154,105.63,success,card,2025-10-14 17:20:15.328527,0
tx_6052,user_2507,m_122,70.73,success,upi,2025-11-20 02:08:01.328527,0
tx_6053,user_967,m_82,16.25,success,card,2025-11-04 02:15:27.328527,0
tx_6054,user_471,m_158,40.0,success,card,2025-11-02 06:03:17.328527,0
tx_6055,user_2417,m_72,14.72,success,card,2025-10-31 03:28:54.328527,0
tx_6056,user_2947,m_101,129.07,success,card,2025-12-17 16:52:00.328527,0
tx_6057,user_922,m_80,17.46,success,wallet,2025-10-11 06:17:41.328527,0
tx_6058,user_136,m_82,121.1,success,card,2025-11-27 07:51:01.328527,0
tx_6059,user_366,m_43,117.85,success,card,2025-12-20 08:45:02.328527,0
tx_6060,user_2959,m_67,61.49,success,upi,2025-11-10 03:25:11.328527,0
tx_6061,user_183,m_47,14.53,success,card,2025-12-26 17:37:21.328527,1
tx_6062,user_2519,m_56,37.8,success,card,2025-12-08 05:39:50.328527,1
tx_6063,user_1398,m_74,38.58,success,card,2025-12-26 23:24:53.328527,1
tx_6064,user_2701,m_21,120.53,success,card,2025-12-26 22:40:12.328527,1
tx_6065,user_2796,m_131,12.07,success,upi,2025-11-29 05:21:45.328527,1
tx_6066,user_536,m_199,176.65,success,card,2025-12-10 15:33:46.328527,1
tx_6067,user_2849,m_45,143.13,success,card,2025-11-11 11:09:23.328527,1
tx_6068,user_1602,m_186,20.62,success,wallet,2025-10-20 17:49:41.328527,1
tx_6069,user_1273,m_161,127.0,success,card,2025-11-07 04:20:18.328527,1
tx_6070,user_2967,m_10,110.42,success,card,2025-12-25 05:49:42.328527,1
tx_6071,user_2557,m_30,137.88,success,card,2025-11-06 16:27:23.328527,1
tx_6072,user_2677,m_138,20.94,success,card,2025-10-08 21:10:27.328527,0
tx_6073,user_3049,m_119,17.15,success,card,2025-12-14 07:01:40.328527,1
tx_6074,user_1096,m_55,26.98,success,card,2025-12-17 06:29:52.328527,0
tx_6075,user_1305,m_37,45.55,success,card,2025-11-28 09:12:33.328527,0
tx_6076,user_915,m_20,157.83,success,card,2025-12-06 12:01:56.328527,0
tx_6077,user_3081,m_109,133.91,success,card,2025-10-27 09:53:59.328527,1
tx_6078,user_3282,m_93,259.63,success,upi,2025-10-21 17:33:50.328527,0
tx_6079,user_151,m_137,6.04,success,upi,2025-10-18 11:59:49.328527,1
tx_6080,user_1028,m_153,1.16,success,card,2025-10-25 19:26:26.328527,0
tx_6081,user_1218,m_135,120.11,success,wallet,2025-12-02 07:52:28.328527,1
tx_6082,user_1977,m_7,32.75,success,upi,2025-12-17 18:54:36.328527,1
tx_6083,user_2511,m_187,40.66,success,upi,2025-12-01 03:01:50.328527,0
tx_6084,user_3184,m_71,79.14,success,card,2025-11-30 08:59:23.328527,0
tx_6085,user_270,m_118,10.8,success,upi,2025-10-19 08:14:22.328527,0
tx_6086,user_1186,m_33,102.92,success,wallet,2025-10-17 17:31:42.328527,0
tx_6087,user_459,m_143,39.33,success,card,2025-11-17 19:48:34.328527,0
tx_6088,user_104,m_104,100.16,failed,upi,2025-10-25 02:20:34.328527,0
tx_6089,user_1710,m_140,179.58,success,upi,2025-12-06 08:52:06.328527,1
tx_6090,user_2209,m_86,18.77,success,card,2025-11-24 03:49:27.328527,0
tx_6091,user_2398,m_149,267.18,success,card,2025-12-25 12:16:21.328527,1
tx_6092,user_433,m_154,75.65,success,card,2025-10-10 16:06:57.328527,0
tx_6093,user_2899,m_63,256.3,success,card,2025-11-21 04:24:28.328527,0
tx_6094,user_139,m_1,23.29,success,card,2025-11-09 17:41:31.328527,0
tx_6095,user_1494,m_108,92.78,success,card,2025-11-28 15:24:38.328527,1
tx_6096,user_3203,m_25,51.73,success,upi,2025-10-28 04:04:31.328527,1
tx_6097,user_86,m_82,148.82,success,wallet,2025-10-16 21:50:25.328527,1
tx_6098,user_1711,m_106,93.12,success,card,2025-12-30 12:48:22.328527,0
tx_6099,user_2230,m_68,68.22,success,card,2025-11-25 06:19:47.328527,1
tx_6100,user_2415,m_96,244.17,success,card,2025-12-27 14:35:24.328527,0
tx_6101,user_128,m_29,47.34,success,upi,2025-12-13 08:45:53.328527,0
tx_6102,user_1269,m_7,24.84,success,card,2025-11-30 12:21:10.328527,1
tx_6103,user_1601,m_37,93.68,success,upi,2025-12-25 09:50:50.328527,0
tx_6104,user_669,m_188,97.82,success,card,2025-12-25 12:35:18.328527,1
tx_6105,user_148,m_80,57.82,success,card,2025-11-05 03:31:10.328527,0
tx_6106,user_984,m_107,66.67,success,card,2025-10-27 09:12:22.328527,0
tx_6107,user_851,m_64,320.78,success,card,2025-11-07 13:24:38.328527,0
tx_6108,user_1456,m_66,131.93,success,upi,2025-12-12 20:07:43.328527,0
tx_6109,user_627,m_173,11.72,success,card,2025-10-29 07:07:04.328527,0
tx_6110,user_1492,m_89,23.84,success,card,2025-12-28 03:34:55.328527,0
tx_6111,user_2493,m_94,371.22,success,upi,2025-11-15 02:09:03.328527,1
tx_6112,user_2044,m_71,129.63,success,card,2025-11-10 04:01:54.328527,0
tx_6113,user_883,m_42,246.56,success,card,2025-10-22 15:12:22.328527,1
tx_6114,user_2341,m_186,36.22,success,wallet,2025-11-18 05:53:51.328527,0
tx_6115,user_1788,m_45,135.43,success,card,2025-10-04 10:51:53.328527,0
tx_6116,user_3214,m_199,125.18,success,upi,2025-10-09 23:23:34.328527,1
tx_6117,user_249,m_124,34.91,success,upi,2025-10-14 14:37:22.328527,0
tx_6118,user_2925,m_162,80.03,success,card,2025-10-30 05:52:19.328527,1
tx_6119,user_947,m_38,98.73,success,card,2025-11-14 14:46:13.328527,0
tx_6120,user_974,m_50,65.61,success,card,2025-10-21 12:19:30.328527,0
tx_6121,user_1325,m_3,175.55,success,card,2025-11-28 16:56:52.328527,0
tx_6122,user_3096,m_120,178.9,success,upi,2025-12-22 08:19:21.328527,0
tx_6123,user_2836,m_79,190.11,success,card,2025-12-06 05:29:17.328527,1
tx_6124,user_983,m_76,162.67,success,card,2025-12-11 08:48:10.328527,1
tx_6125,user_888,m_178,66.96,success,card,2025-10-08 15:15:41.328527,0
tx_6126,user_2937,m_132,48.04,success,card,2025-10-06 08:24:30.328527,0
tx_6127,user_2117,m_54,178.01,success,upi,2025-11-06 06:19:52.328527,0
tx_6128,user_2672,m_19,67.37,success,upi,2025-11-06 07:40:00.328527,0
tx_6129,user_874,m_151,28.29,success,upi,2025-10-14 09:24:07.328527,1
tx_6130,user_3183,m_163,70.79,success,upi,2025-12-24 21:05:22.328527,0
tx_6131,user_1326,m_33,15.3,success,card,2025-11-09 20:17:16.328527,0
tx_6132,user_470,m_121,117.65,success,card,2025-11-01 20:24:38.328527,0
tx_6133,user_1987,m_108,40.94,success,card,2025-10-21 22:16:41.328527,1
tx_6134,user_90,m_125,30.2,success,wallet,2025-10-16 10:19:02.328527,1
tx_6135,user_529,m_53,313.52,success,card,2025-11-22 18:15:10.328527,1
tx_6136,user_660,m_161,150.0,success,wallet,2025-11-09 00:53:13.328527,0
tx_6137,user_738,m_144,154.68,success,upi,2025-10-26 21:04:53.328527,0
tx_6138,user_2773,m_132,97.74,success,upi,2025-10-10 08:46:39.328527,1
tx_6139,user_871,m_88,182.74,success,card,2025-10-23 22:27:27.328527,0
tx_6140,user_1686,m_145,142.36,success,card,2025-11-30 19:03:27.328527,0
tx_6141,user_191,m_182,91.32,success,card,2025-12-01 11:47:50.328527,0
tx_6142,user_1986,m_52,324.74,success,card,2025-10-16 02:43:05.328527,0
tx_6143,user_3313,m_49,21.27,success,wallet,2025-10-31 17:17:08.328527,1
tx_6144,user_2185,m_71,287.14,success,upi,2025-11-25 19:33:40.328527,1
tx_6145,user_344,m_172,51.32,success,upi,2025-10-10 23:22:17.328527,0
tx_6146,user_3251,m_140,75.16,success,card,2025-10-19 23:14:41.328527,1
tx_6147,user_1008,m_15,13.1,success,card,2025-10-03 14:21:21.328527,1
tx_6148,user_2550,m_12,77.68,success,upi,2025-10-07 10:40:17.328527,0
tx_6149,user_202,m_19,94.47,success,card,2025-11-24 18:00:40.328527,1
